agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
votran,Votran,F,39.2,2026-07-10,stale,-1637,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
wahkiakum-ferry,Wahkiakum Ferry,F,48.5,2026-07-10,stale,-982,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
washington-county-transit,Washington County Transit,F,29.4,2026-07-10,stale,-1744,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
washington-park-shuttle,Washington Park Shuttle,F,58.5,2026-07-10,expiring_soon,28,yes,Service data expires in 28 day(s),Re-export with a validity window that reaches at least 60 days out.,
washington-state-ferries,Washington State Ferries,D,65.4,2026-07-10,current,51,yes,Service data expires in 51 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
washington-state-ferries-1331,Washington State Ferries,F,37.3,2026-07-10,expiring_soon,16,yes,Service data expires in 16 day(s),Re-export with a validity window that reaches at least 60 days out.,
water-avenue-shuttle,Water Avenue Shuttle,F,41.5,2026-07-10,stale,-2247,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
watertown-citibus,Watertown Citibus,F,45.7,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
watertown-citibus-2881,Watertown Citibus,D,63.7,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
waukesha-metro-transit,Waukesha Metro Transit,F,51.6,2026-07-10,stale,-404,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
west-berkeley-shuttle,West Berkeley Shuttle,F,47.3,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
westcat,WestCAT,C,75.7,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
westchester-county-bee-line-system-wcdot-2353,Westchester County Bee-Line System (WCDOT),F,30.4,2026-07-10,lapsed,-313,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
western-reserve-transit-authority,Western Reserve Transit Authority,F,16.9,2026-07-10,stale,-2043,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",at_risk
wichita-transit,Wichita Transit,F,11.7,2026-07-10,stale,-1057,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
williamsburg-area-transit-authority,Williamsburg Area Transit Authority,F,43.0,2026-07-10,stale,-1106,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
williamsburg-area-transit-authority-2649,Williamsburg Area Transit Authority,F,58.6,2026-07-10,current,31,yes,Service data expires in 31 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
williamsburg-area-transit-authority-wata,Williamsburg Area Transit Authority (WATA),F,35.1,2026-07-10,stale,-1106,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
woodburn-transit-service-wts,Woodburn Transit Service (WTS),B,83.6,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
worcester-regional-transit-authority-wrta,Worcester Regional Transit Authority (WRTA),F,54.3,2026-07-10,current,32,yes,Service data expires in 32 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
xpress,Xpress,F,56.7,2026-07-10,stale,-1106,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
yates-transit-service,Yates Transit Service,F,34.7,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
yolo-county-transportation-district-yolobus,Yolo County Transportation District (Yolobus),F,55.4,2026-07-10,lapsed,-159,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
yolobus,Yolobus (Yolo County Transportation District),B,82.2,2026-07-10,current,59,yes,Service data expires in 59 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
yosemite-area-regional-transportation-system-yarts,Yosemite Area Regional Transportation System (YARTS),F,53.7,2026-07-10,lapsed,-283,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
yosemite-area-regional-transportation-system-yarts-2394,Yosemite Area Regional Transportation System (YARTS),F,47.5,2026-07-10,lapsed,-50,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
north-lake-tahoe-express,24 hour advance reservations required,B,81.4,2026-07-10,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
adirondack-trailways-adp,Adirondack Trailways ADP,F,45.1,2026-07-10,current,1635,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
adirondack-trailways-nyp,Adirondack Trailways NYP,F,42.5,2026-07-10,current,1635,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
advance-transit,Advance Transit,C,74.3,2026-07-10,current,144,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
golden-gate-national-recreation-area-alcatraz-island,Alcatraz Cruises Ferry,A,92.2,2026-07-10,current,114,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
all-points-transit,All Points Transit,C,77.4,2026-07-10,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
allen-county-regional-transit-authority,Allen County Regional Transit Authority,C,79.0,2026-07-10,current,144,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
altavista-community-transit-system,Altavista Community Transit System,B,80.2,2026-07-10,current,82,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
amtrak-vermonter,Amtrak Vermonter,B,80.1,2026-07-10,current,143,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
anaheim-resort-transportation-art,Anaheim Resort Transportation (ART),F,42.6,2026-07-10,unknown,,no,,Add feed_start_date and feed_end_date to feed_info.txt and include calendar end dates in your export.,not_ready
anchorage-people-mover,Anchorage People Mover,D,65.8,2026-07-10,current,322,no,,Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
annapolis-transit-2285,Annapolis Transit,A,93.6,2026-07-10,current,82,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
arlington-transit,Arlington Transit,C,71.1,2026-07-10,current,325,no,,Check the service alerts endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
astoria-riverfront-trolley,Astoria Riverfront Trolley,B,84.7,2026-07-10,current,114,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
atomic-city-transit,Atomic City Transit,B,84.4,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
auburn-transit-2275,Auburn Transit,D,63.2,2026-07-10,current,1635,no,,Review the rule documentation for 'missing_required_field' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
avon-transit-2433,Avon Transit,B,88.3,2026-07-10,current,138,no,,Populate trip_headsign to match what the bus displays.,
baca-area-transportation,Baca Area Transportation,C,73.8,2026-07-10,current,144,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
barrie-transit,Barrie Transit (Ontario),C,72.3,2026-07-10,current,113,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bay-area-transportation-authority-2254,Bay Area Transportation Authority,F,54.8,2026-07-10,current,26837,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
